11348,Ethylenediaminetetraacetic acid ammonium salt,148874,"Glycine, N,N'-1,2-ethanediylbis[N-[carboxymethyl]-, ammonium salt"
11350,Nitrilotriacetic acid,37374,"Glycine, N,N-bis[carboxymethyl]-"
11351,Dodecylguanidine salts,966648,"Guanidine, dodecyl-, salts"
11352,Guanidine nitrate,49122,"Guanidine, mononitrate"
11353,Nitroguanidine,54056,"Guanidine, nitro-"
12556,Pirimicarb,223123,"Carbamic acid, dimethyl-, 2-[dimethylamino]-5,6-dimethyl-4-pyrimidinyl ester"
12557,Pymetrozine,964296,"1,2,4-Triazin-3[2H]-one, 4,5-dihydro-6-methyl-4-[[3-pyridinylmethylene]amino]-, [E]-"
12460,Uranium-235,198606,"Uranium, isotope of mass 235"
12461,Uranium-236,192864,"Uranium, isotope of mass 236"
12462,Uranyl-ion,964684,Uranyl ion[+3]
12463,Diuron,42606,"Urea, N'-[3,4-dichlorophenyl]-N,N-dimethyl-"
12464,Linuron,42614,"Urea, N'-[3,4-dichlorophenyl]-N-methoxy-N-methyl-"
12466,"N,N'-Diethylcarbanilide",10603,"Urea, N,N'-diethyl-N,N'-diphenyl-"
12467,Fluometuron,98004,"Urea, N,N-dimethyl-N'-[3-[trifluoromethyl]phenyl]-"
12468,Fenuron,20081,"Urea, N,N-dimethyl-N'-phenyl-"
12470,Tebuthiuron,265652,"Urea, N-[5-[1,1-dimethylethyl]-1,3,4-thiadiazol-2-yl]-N,N'-dimethyl-"
12471,Neburon,748962,"Urea, N-butyl-N'-[3,4-dichlorophenyl]-N-methyl-"
12473,Vector attraction reduction alternative used,1648443,"Vector attraction reduction, alternative used"
12474,Vegetative cover,1641620,Vegetative cover
12475,"Velocity of discharge, meters/sec.",1645555,Velocity of discharge
12477,Human enteric virus,761759,Viruses [enteric]
12478,Viscosity,1647213,Viscosity
11196,Tetraethyl pyrophosphate,24422,"Diphosphoric acid, tetraethyl ester"
11197,Diquat dibromide,10181,"Dipyrido[1,2-a:2',1'-c]pyrazinediium, 6,7-dihydro-, dibromide"
11198,Diquat,107094,"Dipyrido[1,2-a:2',1'-c]pyrazinedium, 6,7-dihydro-"
11199,DMR submitted,17132564,Discharge Monitoring Report
11200,"Discharge drill cuttings, base fluids retained",17027681,"Discharge drill cuttings, base fluids retained"
11201,"Discharge drill cuttings, formation oil",17027699,"Discharge drill cuttings, formation oil"
11202,"Discharge drill cuttings, sediment toxicity",17027707,"Discharge drill cuttings, sediment toxicity"
11203,Discharge event observation,1642164,Discharge event observation
11204,Discharge flow as % of stream flow,1642172,Discharge flow as percent of stream flow
11205,"Oxygen, dissolved percent saturation",1642198,Dissolved oxygen saturation
11206,Dissolved oxygen injected,17027715,"Dissolved oxygen, injected"
11207,Dissolved radioactive gasses,1642214,Dissolved radioactive gasses
11208,Distance from shore,17027723,Distance from shore
11210,Methyl disulfide,63362,"Disulfide, dimethyl"
11211,Xanthates,966317,"Dithiocarbonic acid, salts and esters"
11212,Docosane,64998,Docosane
11213,n-Dodecane,28407,Dodecane
11214,Dodecene,232504,Dodecene
11215,"Domestic waste, solids",1642255,"Domestic waste, solids"
11216,Drain field insp assessment,1642271,Drain field inspection assessment
11217,"Drill cuttings, free oil",1642297,"Drill cuttings, free oil"
11219,"Drilling cuttings, volume",1642313,"Drill cuttings, volume"
11220,Drilled solids in drilling fluids,1642305,Drilled solids in drilling fluids
11221,"Drilling fluid, end of well, 96-hr IC50",1642321,"Drilling fluid, end of well, 96-hr lc50"
11223,"Drilling fluids, end of well toxicity",1642354,"Drilling fluids, end of well toxicity"
11224,"Drilling fluids, free oil",1642362,"Drilling fluids, free oil"
11225,"Drilling fluids, oil content",1642370,"Drilling fluids, oil content"
11226,"Drilling fluid, toxicity",1642339,"Drilling fluids, toxicity"
11228,Ferrochrome lignosulfonated frwtr mud,17027947,"Drilling mud, treated with ferrochrome lignosulfonate."
11230,Duration,1642404,Duration of discharge
11231,"Effluent back pressure, discharge pipe",1642412,"Effluent back pressure, discharge pipe"
11232,Effluent dilution ratio,1642420,Effluent dilution ratio
11233,n-Eicosane,28829,Eicosane
11234,Elevation of original ground,1642438,Elevation of original ground
11236,"Elevation, top of mine pool",17027731,"Elevation, top of mine pool"
11237,Enterococci,763854,Enterococci
11238,Equipment inspection - visual,1642511,"Equipment inspection, visual"
11239,"Equipment outage, length of downtime",1642529,"Equipment outage, length of downtime"
11242,Ethylamine,5264,Ethanamine
11302,"Flash point, deg C [40 CFR 403/261.21]",1643188,Flash point
10640,Guafensin,14704,"1,2-Propanediol, 3-[2-methoxyphenoxy]-"
10641,Methocarbamol,50724,"1,2-Propanediol, 3-[2-methoxyphenoxy]-, 1-carbamate"
10642,Chlordecone,39313,"1,3,4-Metheno-2H-cyclobuta[cd]pentalen-2-one, 1,1a,3,3a,4,5,5,5a,5b,6-decachlorooctahydro-"
10643,"1,3,5,7-Tetranitro-1,3,5,7-tetrazocine",106294,"1,3,5,7-Tetrazocine, octahydro-1,3,5,7-tetranitro-"
10644,Cyclonite,31948,"1,3,5-Triazine, hexahydro-1,3,5-trinitro-"
10645,RDX+HMX,17026923,"1,3,5-Triazine, hexahydro-1,3,5-trinitro-, mixt. with Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine-"
10646,Hexazinone,291062,"1,3,5-Triazine-2,4[1H,3H]-dione, 3-cyclohexyl-6-[dimethylamino]-1-methyl-"
10647,Cyanuric acid,25387,"1,3,5-Triazine-2,4,6[1H,3H,5H]-trione"
11376,"Halocarbons, purgeable scan, effluent",966432,"Halocarbons, purgeable"
11377,"Halogen, total residual",966895,Halogen
11378,"Halogens, total combined",17132150,"Halogens, total combined"
11379,Halomethanes,741744,"Halomethanes, total, N.O.S. from CWA 307A 40 CFR part 401"
11380,"Hardness, tot calc. [Ca, Mg, Fe] as CaC03",1643592,"Hardness, total calculated"
11381,Hatchery flow,1643600,Hatchery flow
11382,Hatchery flow treated,1643618,Hatchery flow treated
11383,Heat [summer] [per day],1643626,"Heat, summer, per day"
11384,Heat [summer] [per hour],1643634,"Heat, summer, per hour"
11385,Heat [winter] [per day],1643642,"Heat, winter, per day"
11043,Carbosulfan,303842,"Carbamic acid, [[dibutylamino]thio]methyl-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester"
11044,Thiophanate ethyl,224279,"Carbamic acid, [1,2-phenylenebis[iminocarbonothioyl]]bis-, diethyl ester"
11045,Benomyl,209593,"Carbamic acid, [1-[[butylamino]carbonyl]-1H-benzimidazol-2-yl]-, methyl ester"
11046,Propham,32276,"Carbamic acid, phenyl-, 1-methylethyl ester"
11047,Carbamates,966374,"Carbamic acid, salts and esters"
11048,Potassium N-hydroxymethyl-N-methyldithiocarbamate,290452,"Carbamodithioic acid, [hydroxymethyl]methyl-, monopotassium salt"
11049,Nabam,38844,"Carbamodithioic acid, 1,2-ethanediylbis-, disodium salt"
11050,Disodium cyanodithioimidocarbonate,37309,"Carbamodithioic acid, cyano-, disodium salt"
11052,Potassium N-methyldithiocarbamate,36962,"Carbamodithioic acid, methyl-, monopotassium salt"
11054,Triallate,99903,"Carbamothioic acid, bis[1-methylethyl]-, S-[2,3,3-trichloro-2-propenyl] ester"
11055,Cycloate,79624,"Carbamothioic acid, cyclohexylethyl-, S-ethyl ester"
11057,Vernolate,94458,"Carbamothioic acid, dipropyl-, S-propyl ester"
11058,Carbonate ion- [as CO3],119396,Carbonate [CO3]
11059,Bicarbonate ion- [as HCO3],4788,"Carbonate, hydrogen"
11060,"1,3-Diaminourea",48009,Carbonic dihydrazide
11061,Carcinogen additivity factor,17027582,Carcinogen additivity factor
11062,Cation exchange capacity,1641372,Cation exchange capacity
11064,Caustic in drilling fluids,1641406,Caustic in drilling fluids
11065,Cellulose,161794,Cellulose
11066,Nitrocellulose,161968,"Cellulose, nitrate"
11067,Cerium,150045,Cerium
11069,Certified operator class,1647999,Certified operator class
11070,Certified operator name,1648005,Certified operator name
11071,Certified operator number,1648013,Certified operator number
11072,Cesium,150052,Cesium
11073,Chem. oxygen demand per production,1641687,Chemical oxygen demand per production
11074,"Oxygen demand, chem. [high level] [COD]",1641653,"Chemical oxygen demand, [high level]"
11076,"Oxygen demand, chem. [COD], dissolved",1641646,"Chemical oxygen demand, dissolved"
11077,Chem. oxygen demand [COD] % removal,1641679,"Chemical oxygen demand, percent removal"
11078,Chemi-mechanical pulp,1641695,Chemical-mechanical pulp
11079,"Chloramine, total",172726,Chloramide
11081,"Chlordane, CA Ocean Plan definition",17027046,"Chlordane, CA Ocean Plan Definition"
11082,Monoboro chlorate,295865,"Chloric acid, sodium salt, mixture with boric acid [HBO2], sodium salt"
11084,Chlorinated paraffin in sludge,17027053,"Chlorinated paraffin, in sludge"
11085,"Chlor, phenoxy acid gp, none found",966150,Chlorinated phenoxy acid group
11086,Chlorination,17027590,Chlorination
11087,Chlorination duration,17027608,Chlorination duration
11089,"Chlorine demand, 1 hr",1641703,Chlorine demand
11090,Chlorine dose,17027624,Chlorine dose
11091,Chlorine produced oxidants,17027632,Chlorine produced oxidants
11092,Chlorine rate,17027640,Chlorine rate
11093,Chlorine usage,17027657,Chlorine usage
11095,"Freon, total",761411,Chlorofluorocarbons
11096,"Chloroform extractables, total",17027061,Chloroform extractables
11984,Palladium,149708,Palladium
11986,"Panthalium, total",1640044,"Panthalium, total"
11987,Paper Production,1648195,Paper Production
11988,Paper-grade sulfite pulp & paper,1648203,Paper-grade sulfite pulp and paper
11989,Paraben [methyl and propyl],966663,"Paraben, methyl and propyl esters"
11990,"Particulates, floating",1642594,"Particulates, floating"
11992,2-Methylpentane,24646,"Pentane, 2-methyl-"
11993,3-Methylpentane,16634,"Pentane, 3-methyl-"
11994,Pentanoic acid,25908,Pentanoic acid
11995,% of fecal coliform samples < detectable,1648021,Percent of Fecal coliform samples less than deteclevel
11997,Potassium permanganate,152975,"Permanganic acid [HMnO4], potassium salt"
11998,Permission to discharge,1644277,Permission to discharge
11999,"Chlorinated pesticides, total",966531,"Pestcides, chlorinated"
12000,"Chlorinated pesticides, total  & PCB's",966549,"Pesticides, chlorinated and PCB's"
12002,"2,3,4,5-Tetrachlorophenol",128272,"Phenol, 2,3,4,5-tetrachloro-"
12003,Tetrachloroguaiacol,104083,"Phenol, 2,3,4,5-tetrachloro-6-methoxy-"
12004,"2,3,4,6-Tetrachlorophenol",2931,"Phenol, 2,3,4,6-tetrachloro-"
12006,"2,3-Dichlorophenol, total",55210,"Phenol, 2,3-dichloro-"
12007,"2,4,6-Trichlorophenol",11536,"Phenol, 2,4,6-trichloro-"
12008,Ammonium picrate,35501,"Phenol, 2,4,6-trinitro-, ammonium salt"
12009,"2,4-Di-tert-pentylphenol, total",31518,"Phenol, 2,4-bis[1,1-dimethylpropyl]-"
12011,"2,4-Dinitrophenol",1313,"Phenol, 2,4-dinitro-"
12012,"2,5-Dichlorophenol",55822,"Phenol, 2,5-dichloro-"
12013,"2,6-Di-tert-butyl-p-cresol",34496,"Phenol, 2,6-bis[1,1-dimethylethyl]-4-methyl-"
12076,Terbufos,183806,"Phosphorodithioic acid, S-[[[1,1-dimethylethyl]thio]methyl] O,O-diethyl ester"
12077,Carbophenothion,70458,"Phosphorodithioic acid, S-[[[4-chlorophenyl]thio]methyl] O,O-diethyl ester"
12078,"O,O,O-Triethyl phosphorothioate",33944,"Phosphorothioic acid, O,O,O-triethyl ester"
12080,Demeton,160234,"Phosphorothioic acid, O,O-diethyl O-[2-[ethylthio]ethyl] ester, mixture with O,O-diethyl S-[2-[ethylthio]ethyl] phosphorothioate"
12267,Spray irrigation,1646728,Spray irrigation
12268,"Spray irrigation, application rate",1646736,"Spray irrigation, application rate"
12269,Tributyltin,67579,"Stannane, tributyl-"
12270,Starch in drilling fluids,162230,Starch
12271,Stickwater discharge,1646744,Stickwater discharge
12015,Propoxur,28928,"Phenol, 2-[1-methylethoxy]-, methylcarbamate"
12017,Methallyloxyphenol,650374,"Phenol, 2-[[2-methyl-2-propenyl]oxy]-"
12018,4-t-Amyl-2-chlorophenol,17026667,"Phenol, 2-chloro-4-[1,1-dimethylpropyl]-"
12019,o-Cresol,16147,"Phenol, 2-methyl-"
12021,"3,4,5-Trichloroguaiacol",308627,"Phenol, 3,4,5-trichloro-2-methoxy-"
12022,"3,4,6-Trichloroguaiacol",749234,"Phenol, 3,4,6-trichloro-2-methoxy-"
12023,"3,4-Dichlorophenol",16386,"Phenol, 3,4-dichloro-"
12024,"3,4-Dimethylphenol",16287,"Phenol, 3,4-dimethyl-"
12026,3-Chlorophenol,25106,"Phenol, 3-chloro-"
12027,4-Nitro-m-cresol,104752,"Phenol, 3-methyl-4-nitro-"
12028,Diethylstilbestrol,2196,"Phenol, 4,4'-[[1E]-1,2-diethyl-1,2-ethenediyl]bis-"
11899,Oil & grease [polar],17132168,"Oil & grease , polar"
11900,"Oil & grease, non polar material",17132143,"Oil & grease, nonpolar"
11901,"Oil and Grease, calculated limit",17028093,"Oil and Grease, calculated limit"
11902,Oil - separator obsv - assessment,1644152,"Oil separator, observed assessment"
11903,Number of operating tubes,17132689,Operating tubes
11904,Operation of turbines,17027954,Operation of turbines
11905,Organic active ingredients [40 CFR455],967802,Organic active ingredients -- CWA 304B
11906,"Amines, organic total",966424,Organic amines
11907,Total organic carbon % removal,17132226,"Organic carbon, percent removal"
11908,"Organics, total halogens [TOX]",701268,"Organic halides, total -- SWDA NPDWR"
11909,"Organic nitrogen sludge, tot dry wt.",1644178,Organic nitrogen sludge
11910,Organic pesticide chemicals [40 CFR455],755231,Organic pesticide chemicals -- CWA 304B
11912,"Osmotic pressure, total, unf whl wtr",1644194,"Osmotic pressure, total, unf whl wtr"
11913,"Outfall observation,visual, y/n response",1648187,"Outfall observation, visual"
11914,Overflow use,1644202,Overflow use
11915,"Overflow use, occurrences",1644210,"Overflow use, occurrences"
11916,"Overflow volume [SS0 volume, CSO volume]",17132374,"Overflow volume [SS0 volume, CSO volume]"
11917,"Oxidants released, total residual",1644228,"Oxidants released, total residual"
11918,"Oxidants, free available",1644236,"Oxidants, free available"
11919,"Oxidants, total residual",1644244,"Oxidants, total residual"
11920,Redox [oxidation reduction potential],1644251,Oxidation reduction potential [ORP]
11921,Epichlorohydrin,23945,"Oxirane, [chloromethyl]-"
11922,"9,10-Epoxystearic acid",961664,"Oxiraneoctanoic acid, 3-octyl-"
11923,"Oxygen demand, dissolved",1642651,"Oxygen demand, dissolved"
11924,"Oxygen demand, nitrogenous, ultimate",17132200,"Oxygen demand, nitrogenous, ultimate"
11925,"Oxygen demand, sum product",1642669,"Oxygen demand, sum product"
11926,"Oxygen demand, total [tod]",1640333,"Oxygen demand, total"
11927,"Oxygen demand, ult., percent removal",1642677,"Oxygen demand, ultimate, percent removal"
11928,Oxygen injection diversion,17027780,Oxygen injection
11929,Oxygen transfer efficiency,17027798,Oxygen transfer efficiency
11930,"Oxygen, dissolved, % of time violated",1642685,"Oxygen, dissolved, percent of time violated"
12398,Thermal efficiency,1646918,Thermal efficiency
12399,Thiocarbamates,966325,"Thiocarbamic acid, salts and esters"
12401,2-[Benzothiazolylthio]methyl thiocyanate,220012,"Thiocyanic acid, [2-benzothiazolylthio]methyl ester"
12403,Methylene dithiocyanate,139857,"Thiocyanic acid, methylene ester"
12404,Sulfotep,118141,"Thiodiphosphoric acid [[[HO]2P[S]]2O], tetraethyl ester"
12405,Tetrapropyl dithiopyrophosphate,113530,"Thiodiphosphoric acid [[[HO]2P[S]]2O], tetrapropyl ester"
12407,Thorium-230,194514,"Thorium, isotope of mass 230"
12408,"Threatened & endangered species, presence",17027467,"Threatened and endangered species, presence"
12409,Tide stage,1645522,Tide stage
12411,Time of bromine addition,1648385,Time of bromine addition
12412,Time of ferrous sulfate addition,1648393,Time of ferrous sulfate addition
12413,"Time, ending [HHMM using 24-hour clock]",1648401,"Time, ending"
12414,"Time, starting [HHMM using 24-hour clock]",1648419,"Time, starting"
12427,"Fats, oils & grease [total o & g less TPH]",17027244,"Total oil and grease, less total petroleum hydrocarbons [TPH]"
12428,Total petroleum hydrocarbon - diesel,17132176,Total petroleum hydrocarbon - diesel
12429,Production,1647056,Total Production
12430,Total susp. solids- lb/cu ft process,1643170,"Total suspended solids, lb/cu ft process"
12431,Total water accumulations,17132457,Total water accumulations
12432,Toxicity characteristic leaching procedure,1647072,Toxicity characteristic leaching procedure
12433,"Toxicity, ceriodaphnia acute",17027996,"Toxicity, ceriodaphnia acute"
12434,"Toxicity, ceriodaphnia chronic",17028002,"Toxicity, ceriodaphnia chronic"
12435,"Toxicity, choice of species",1647106,"Toxicity, choice of species"
12437,"Toxicity, final conc toxicity units",1647122,"Toxicity, final concentration toxicity units"
12438,"Toxicity, pimephales acute",17028028,"Toxicity, pimephales acute"
12439,"Toxicity, pimephales chronic",17028036,"Toxicity, pimephales chronic"
12440,"Toxicity, salmo acute",17028044,"Toxicity, salmo acute"
12441,"Toxicity, salmo chronic",17028051,"Toxicity, salmo chronic"
12442,"Toxicity, sand dollar",17028069,"Toxicity, sand dollar"
12443,"Toxicity, trout",17028077,"Toxicity, trout"
12444,"Toxics, percent removal",1647155,"Toxics, percent removal"
12445,"Tin, tri-organo-",17027251,Triorganostannate
12446,Tritium,166686,Tritium
12447,"Tritium, total counting error [pc/L]",17027871,"Tritium, counting error"
12448,"Tritium, total net increase H-3 units",17027889,"Tritium, increase in H-3 units"
12449,Turbidity [severity],1646090,Turbidity severity
12450,"Turbidity, change",17132473,"Turbidity, change"
12451,"Turbidity, hellige [silicon dioxide]",1646116,"Turbidity, hellige"
12452,"Turbidity, increase over background",17132481,"Turbidity, increase over background"
12453,"Turbidity, % increas over intake",1646108,"Turbidity, percent increase over intake"
12454,"Turbidity, time above limit",1646124,"Turbidity, time above limit"
12455,"Turbidity, transmissometer, %",1646132,"Turbidity, transmissometer, percent"
12456,Ultraviolet light dosage,1647171,Ultraviolet light dosage
12457,Ultraviolet light intensity,1647189,Ultraviolet light intensity
12458,Ultraviolet light transmittance,1647197,Ultraviolet light transmittance
12551,"2,4-DDE [O,P-DDE]",775866,"Benzene, 1-chloro-2-[2,2-dichloro-1-[4-chlorophenyl]ethenyl]-"
12552,Propicanazole,316398,"1H-1,2,4-Triazole, 1-[[2-[2,4-dichlorophenyl]-4-propyl-1,3-dioxolan-2-yl]methyl]-"
12555,Esfenvalerate [Asana],355552,"Benzeneacetic acid, 4-chloro-.alpha.-[1-methylethyl]-, cyano[3-phenoxyphenyl]methyl ester, [S-[R*,R*]]-"
11645,Lignosulfate in drilling fluids,160226,Lignosulfonic acid
11393,3-Methylhexane,56374,"Hexane, 3-methyl-"
11394,"Chlorohexane, total",962761,"Hexane, chloro-"
11395,Di[2-ethylhexyl] adipate,21238,"Hexanedioic acid, bis[2-ethylhexyl] ester"
11396,Hexanoic acid,38877,Hexanoic acid
11397,"Hexene, total water",231464,Hexene
11399,"1,2-Diphenylhydrazine",32425,"Hydrazine, 1,2-diphenyl-"
11400,Methyl hydrazine,3376,"Hydrazine, methyl-"
11401,"Hydrazines, total",966713,"Hydrazines, total"
11402,"Hydrocarbon, total recoverable",966481,Hydrocarbons
11403,"Hydrocarbons, in H2O, IR, CC14 extractible chromatograph",966614,"Hydrocarbons, carbon tetrachloride extractable"
11405,"Hydrocarbons, nitrated, total",966218,"Hydrocarbons, nitrated"
11406,"Purgeable hydrocarbons, Meth. 601",966622,"Hydrocarbons, purgeable"
11407,Volatile hydrocarbons,966606,"Hydrocarbons, volatile"
11408,Hydrogen cyanide,5140,Hydrocyanic acid
11409,Hydrogen ion,182113,Hydrogen ion
11412,Imco Lube 106 in drilling fluids,17027103,IMCO Lube 106
11413,Imco Lubrikleen in drilling fluids,17027111,IMCO Lubrikleen
11414,"Imco nos. 1,2,3,6",17027129,"IMCO Nos. 1,2,3,6"
11415,"Imco nos. 4,5",17027137,"IMCO Nos. 4,5"
11416,Imco phos in drilling fluids,17027145,IMCO Phos
11417,"Ice cover, floating or solid [severity]",1643683,"Ice cover, floating or solid"
11418,Indium,150276,Indium
11419,Industrial contribution % of influent,17027764,"Industrial contribution, percent of influent"
11420,Inert plastic spheres in drill fluids,1643709,Inert plastic spheres in drill fluids
11421,Infiltration capacity,17132390,Infiltration capacity
11422,"Injection pressure, at well head",1643717,"Injection pressure, at well head"
11423,Stream width,1645241,"Instream features, est. stream width"
11425,Iodide [as I],217679,Iodide
11426,Iodine-129,198267,"Iodine, isotope of mass 129"
11427,"Iron and manganese, total",966457,Iron and manganese
11428,"Iron, ferrous",199620,"Iron, ion [Fe2+]"
11429,Isooctane,240796,Isooctane
11430,Kappa number,1643733,Kappa number
11431,Klebsiella species,764126,Klebsiella
11432,Kwik Seal in drilling fluids,17026873,Kwik Seal
10630,Phthalate esters,741819,"1,2-Benzenedicarboxylic acid esters"
10631,Dimethyl phthalate,35295,"1,2-Benzenedicarboxylic acid, dimethyl ester"
10633,Tetrachlorocatechol,80937,"1,2-Benzenediol, 3,4,5,6-tetrachloro-"
10634,"3,4,5-Trichlorocatechol",712596,"1,2-Benzenediol, 3,4,5-trichloro-"
10635,"3,4,6-Trichlorocatechol",711705,"1,2-Benzenediol, 3,4,6-trichloro-"
10637,"1,2-Benzisothiazole, 3-methoxy-",17026824,"1,2-Benzisothiazole, 3-methoxy-"
10638,Ethylene glycol dinitrate,64527,"1,2-Ethanediol, dinitrate"
11177,"1,2,3,7,8,9-Hexachlorodibenzofuran",570150,"Dibenzofuran, 1,2,3,7,8,9-hexachloro-"
11178,"1,2,3,7,8-Pentachlorodibenzofuran",308817,"Dibenzofuran, 1,2,3,7,8-pentachloro-"
11179,"2,3,4,6,7,8-Hexachlorodibenzofuran",317966,"Dibenzofuran, 2,3,4,6,7,8-hexachloro-"
11180,"2,3,4,7,8-Pentachlorodibenzofuran",308809,"Dibenzofuran, 2,3,4,7,8-pentachloro-"
11637,Lagoon freeboard,1643741,Lagoon freeboard
11638,Lagoon observation visual,1643758,Lagoon observation visual
11639,Lanthanum,149575,Lanthanum
11641,Lead-210,194316,"Lead, isotope of mass 210"
11642,Length of longest pH excursion,1643790,Length of longest pH excursion
11643,Level of pathogen requirements achieved,1643816,Level of pathogen requirements achieved
11644,Lightly treated lignosulfonated mud,17028085,Lignosulfonated mud
11646,"Explosive limit, lower",1642560,Lower explosive limit
11648,Nalco Macrotrol 9210,17027152,Macrotrol 9210
11650,Chlorophyll A,47076,"Magnesium, [[2E,7R,11R]-3,7,11,15-tetramethyl-2-hexadecenyl [3S,4S,21R]-9-ethenyl-14-ethyl-21-[methoxycarbonyl]-4,8,13,18-tetramethyl-20-oxo-3-phorbinepropanoato[2-]-.kappa.N23,.kappa.N24,.kappa.N25,.kappa.N26]-, [SP-4-2]-"
11651,"Magnesium, pct exchange",17027772,"Magnesium, percent exchange"
11652,MB 121,1643956,Mb 121
11653,"Mercaptans, total",966283,Mercaptans
11654,Metals toxicity ratio,1643964,Metals toxicity ratio
12265,Spectrus CT 1300,17027210,Spectrus CT 1300
12266,Spinosad,965574,Spinosad
12358,TUC STATRE 7DA CHR  ATHERINOPS AFFINIS,17016700,TUC Statre 7Da Chronic Atherinops Affinis
12360,TUC STATRE 7DAY CHR HOLMESIMYSIS COSTATA,17016676,TUC Statre 7Day Chronic Holmesimysis Costata
12057,Dicrotophos,38406,"Phosphoric acid, 3-[dimethylamino]-1-methyl-3-oxo-1-propenyldimethyl ester, [E]-"
12060,Isodecyl diphenyl phosphate,254391,"Phosphoric acid, isodecyl diphenyl ester"
12064,Bensulide,69021,"Phosphorodithioic acid, O,O-bis[1-methylethyl] S-[2-[[phenylsulfonyl]amino]ethyl] ester"
12067,"O,O-Diethyl S-methyl dithiophosphate",114165,"Phosphorodithioic acid, O,O-diethyl S-methyl ester"
12070,Sulprofos,269266,"Phosphorodithioic acid, O-ethyl O-[4-[methylthio]phenyl] S-propyl ester"
12073,Ethion,54577,"Phosphorodithioic acid, S,S'-methylene O,O,O',O'-tetraethyl ester"
11678,Chlordimeform,138040,"Methanimidamide, N'-[4-chloro-2-methylphenyl]-N,N-dimethyl-"
11240,"Equipment outage, number of occurrences",1642537,"Equipment outage, number of occurrences"
12381,Temperature rate of change deg. F/hour,1645803,"Temperature rate of change, deg F/hour"
12386,"Temperature, length of excursion",1645829,"Temperature, length of excursion"
12391,"Temperature, winter [deg. F]",1645779,"Temperature, winter, deg F"
12579,"Chlordane - Nonachlor, Cis",129361,"4,7-Methano-1H-indene, 1,2,3,4,5,6,7,8,8-nonachloro-2,3,3a,4,7,7a-hexahydro-, [1.alpha.,2.alpha.,3.alpha.,3a.alpha.,4.beta.,7.beta.,7a.alpha.]-"
12584,Chloramine-T,34348,"Benzenesulfonamide, N-chloro-4-methyl-, sodium salt"
12588,Ethyl methacrylate,17459,"2-Propenoic acid, 2-methyl-, ethyl ester"
12590,Oxychlordane,245050,"2,5-Methano-2H-indeno[1,2-b]oxirene, 2,3,4,5,6,6a,7,7-octachloro-1a,1b,5,5a,6,6a-hexahydro-, [1a.alpha.,1b.beta.,2.alpha.,5.alpha.,5a.beta.,6.beta.,6a.alpha.]-"
12490,"WWT drill fluids/cuttings, chlorides",1647452,"WWT drill fluids/cuttings, chlorides"
12495,WWT drill fluids/cuttings free oil,1644897,"Waste water treatment, drill fluids/cuttings, free oil"
12499,Water Level,1647262,Water level at sample collection time
11655,"Metals, tox priority pollutants, total",761619,"Metals, a subset of SARA 104 list -- MTL"
11660,Dichlorobromomethane,5462,"Methane, bromodichloro-"
11665,Dibromodichloromethane,57588,"Methane, dibromodichloro-"
12189,Rubidium,149799,Rubidium
12195,"Sanitary waste, BOD, 5-day",1646421,"Sanitary waste, BOD, 5-day"
12199,"Sanitary waste, flow",1646447,"Sanitary waste, flow"
12203,"Seafood production, effluent # day/mo",1646488,"Seafood production, effluent, number discharges"
10122,.alpha.-Methylstyrene,18317,"Benzene, [1-methylethenyl]-"
10126,"p,p'-DDD",4937,"Benzene, 1,1'-[2,2-dichloroethylidene]bis[4-chloro-"
10073,K051,741322,API separator sludge from the petroleum refining industry.
10076,Acetochlor,266114,"Acetamide, 2-chloro-N-[ethoxymethyl]-N- [2-ethyl-6-methylphenyl]-"
10084,Lead[II] acetate,41483,"Acetic acid, lead[2+] salt"
10088,Sodium acetate,34132,"Acetic acid, sodium salt"
10091,"Halogens, adsorbable organic",755215,Adsorbable organic halides
10096,Zinc ammonium chloride,295931,Ammonium zinc chloride
10099,F038,740811,Any sludge and/or float generated from the physical and/or chemical separation of oil/water/solids from wastewaters at petroleum refineries.
10377,Benzoyl peroxide,15420,"Peroxide, dibenzoyl"
10379,Tri[tert-butylphenyl] phosphate,691774,"Phenol, [1,1-dimethylethyl]-, phosphate"
10386,m-Cresol,25064,"Phenol, 3-methyl-"
10223,Cupric hydroxide,217554,Copper hydroxide [Cu[OH]2]
10228,Lindane,2923,"Cyclohexane, 1,2,3,4,5,6-hexachloro-, [1.alpha.,2.alpha.,3.beta.,4.alpha.,5.alpha.,6.beta.]-"
10231,Deltamethrin,297093,"Cyclopropanecarboxylic acid, 3-[2,2-dibromoethenyl]-2,2-dimethyl-, cyano[3-phenoxyphenyl]methyl ester, [1R-[1.alpha.[S*],3.alpha.]]"
11040,Swep,748988,"Carbamic acid, [3,4-dichlorophenyl]-, methyl ester"
10164,Nitrobenzene,18408,"Benzene, nitro-"
10436,F008,740621,"Residues from electroplating operations where cyanides are used, as defined."
10174,Benzo[a]pyrene,1115,Benzo[a]pyrene
10178,"BOD, 5-day, 20 deg. C",1640606,Biochemical oxygen demand -- CWA 304B
10185,3-Iodo-2-propynyl butylcarbamate,304113,"Carbamic acid, butyl-, 3-iodo-2-propynyl ester"
10188,Potassium dimethyldithiocarbamate,34454,"Carbamodithioic acid, dimethyl-, potassium salt"
